Order_ID,Customer_Age,Food_Category,Order_Amount,Location,Order_Time,Delivery_Time_Min,Payment_Method,Restaurant,Discount,Rating
101910,25,Biryani,181,Madurai,Lunch,36,UPI,Dominos,30,5
101911,29,North Indian,655,Bangalore,Dinner,33,Cash on Delivery,Chinese Wok,0,5
101912,50,South Indian,284,Chennai,Dinner,38,Cash on Delivery,A2B,50,4
101913,60,Biryani,512,Trichy,Evening,46,Credit Card,Saravana Bhavan,20,4
101914,31,North Indian,248,Chennai,Breakfast,40,Credit Card,A2B,20,5
101915,33,North Indian,381,Madurai,Evening,35,UPI,Anjappar,0,5
101916,42,North Indian,470,Coimbatore,Lunch,30,Debit Card,SS Hyderabad Biryani,0,5
101917,51,Pizza,436,Madurai,Lunch,20,Credit Card,Local Kitchen,30,5
101918,37,North Indian,242,Salem,Evening,33,Debit Card,SS Hyderabad Biryani,30,5
101919,31,Fast Food,280,Madurai,Breakfast,30,Wallet,Burger King,30,4
101920,32,Pizza,315,Coimbatore,Late Night,39,Cash on Delivery,Hotel Aryaas,30,4
101921,41,Pizza,494,Chennai,Breakfast,33,Credit Card,KFC,75,3
101922,18,Fast Food,411,Trichy,Evening,44,Wallet,Burger King,0,3
101923,38,Biryani,356,Coimbatore,Lunch,30,Credit Card,Dominos,0,5
101924,30,North Indian,517,Chennai,Dinner,28,UPI,Dominos,20,4
101925,44,Fast Food,505,Madurai,Breakfast,38,Debit Card,Dominos,30,5
101926,22,Pizza,334,Coimbatore,Dinner,35,Cash on Delivery,Dominos,50,4
101927,37,Biryani,458,Chennai,Dinner,38,UPI,KFC,30,5
101928,34,Biryani,504,Trichy,Late Night,33,Debit Card,Anjappar,50,4
101929,39,South Indian,322,Coimbatore,Dinner,34,Cash on Delivery,Chinese Wok,20,4
101930,21,Fast Food,371,Coimbatore,Breakfast,31,UPI,SS Hyderabad Biryani,50,4
101931,36,Chinese,397,Madurai,Breakfast,35,Credit Card,Chinese Wok,0,4
101932,36,South Indian,542,Trichy,Dinner,46,UPI,Chinese Wok,30,5
101933,36,Biryani,578,Chennai,Lunch,29,Debit Card,Anjappar,0,4
101934,37,Biryani,517,Madurai,Evening,28,Credit Card,Anjappar,0,3
101935,40,Fast Food,257,Madurai,Late Night,37,UPI,Saravana Bhavan,0,5
101936,45,Biryani,316,Chennai,Dinner,32,UPI,A2B,30,5
101937,28,Pizza,537,Coimbatore,Dinner,48,Wallet,Burger King,0,4
101938,45,Fast Food,561,Chennai,Dinner,41,Credit Card,Chinese Wok,0,4
101939,34,Biryani,445,Madurai,Dinner,43,Debit Card,Anjappar,50,4
101940,22,South Indian,408,Trichy,Dinner,43,UPI,Hotel Aryaas,0,5
101941,21,Biryani,619,Chennai,Evening,27,Cash on Delivery,Chinese Wok,30,5
101942,30,Biryani,216,Trichy,Late Night,35,UPI,Local Kitchen,75,4
101943,44,Fast Food,371,Madurai,Lunch,41,UPI,A2B,50,5
101944,41,Pizza,708,Coimbatore,Dinner,34,UPI,KFC,30,5
101945,44,North Indian,702,Madurai,Lunch,25,UPI,KFC,0,4
101946,34,Pizza,276,Chennai,Lunch,43,UPI,A2B,50,4
101947,32,Fast Food,353,Salem,Dinner,32,Credit Card,Hotel Aryaas,20,5
101948,25,Fast Food,509,Bangalore,Evening,37,UPI,A2B,0,5
101949,30,South Indian,410,Bangalore,Dinner,40,UPI,Hotel Aryaas,100,5
101950,32,Chinese,484,Bangalore,Dinner,49,UPI,A2B,0,5
101951,22,North Indian,262,Bangalore,Dinner,36,Cash on Delivery,Local Kitchen,50,3
101952,27,Biryani,609,Trichy,Lunch,15,Credit Card,Local Kitchen,20,4
101953,37,Biryani,448,Bangalore,Evening,36,Wallet,SS Hyderabad Biryani,75,4
101954,42,Chinese,397,Trichy,Dinner,37,UPI,Dominos,30,5
101955,60,Pizza,565,Bangalore,Lunch,17,UPI,Local Kitchen,75,5
101956,55,Pizza,468,Chennai,Evening,49,UPI,Anjappar,30,4
101957,39,Chinese,516,Salem,Evening,15,UPI,A2B,20,5
101958,32,North Indian,440,Madurai,Dinner,40,Debit Card,Hotel Aryaas,100,4
101959,38,South Indian,369,Madurai,Dinner,19,UPI,Chinese Wok,30,4
101960,44,North Indian,539,Salem,Lunch,45,UPI,SS Hyderabad Biryani,75,4
101961,24,North Indian,647,Chennai,Dinner,40,UPI,KFC,75,4
101962,32,Pizza,692,Coimbatore,Dinner,49,Wallet,Anjappar,30,4
101963,47,Fast Food,387,Chennai,Dinner,39,Cash on Delivery,Burger King,30,5
101964,31,Biryani,289,Bangalore,Evening,38,UPI,KFC,20,5
101965,36,South Indian,536,Trichy,Dinner,31,Credit Card,A2B,30,5
101966,37,South Indian,338,Salem,Evening,17,Credit Card,Dominos,30,5
101967,26,Pizza,392,Coimbatore,Dinner,56,UPI,Burger King,0,4
101968,30,Biryani,574,Madurai,Dinner,29,Credit Card,Chinese Wok,75,5
101969,30,Fast Food,404,Salem,Dinner,37,UPI,KFC,20,5
101970,19,Chinese,272,Madurai,Evening,26,UPI,Anjappar,50,5
101971,19,Biryani,412,Chennai,Dinner,23,UPI,Chinese Wok,100,5
101972,46,Fast Food,562,Bangalore,Lunch,35,Credit Card,Chinese Wok,100,3
101973,28,Fast Food,566,Salem,Lunch,38,UPI,Hotel Aryaas,75,5
101974,34,Chinese,775,Salem,Dinner,52,Credit Card,Saravana Bhavan,75,4
101975,29,Biryani,411,Bangalore,Dinner,44,Debit Card,Local Kitchen,75,5
101976,55,Pizza,418,Trichy,Lunch,37,Credit Card,Local Kitchen,50,4
101977,28,South Indian,510,Chennai,Evening,33,Credit Card,SS Hyderabad Biryani,0,5
101978,32,North Indian,295,Chennai,Breakfast,37,UPI,Dominos,0,4
101979,49,South Indian,662,Salem,Dinner,31,UPI,A2B,30,4
101980,47,Fast Food,562,Chennai,Dinner,37,UPI,Chinese Wok,50,3
101981,26,Biryani,438,Chennai,Dinner,26,Debit Card,Chinese Wok,20,4
101982,45,Biryani,468,Coimbatore,Evening,28,Credit Card,A2B,100,4
101983,33,South Indian,587,Bangalore,Late Night,33,UPI,Local Kitchen,20,4
101984,34,Biryani,892,Bangalore,Dinner,37,Debit Card,Hotel Aryaas,20,5
101985,24,Fast Food,448,Coimbatore,Dinner,33,Credit Card,Anjappar,75,5
101986,22,South Indian,352,Salem,Dinner,36,UPI,Hotel Aryaas,30,5
101987,42,Fast Food,402,Salem,Late Night,25,Debit Card,KFC,0,4
101988,34,Biryani,616,Coimbatore,Dinner,22,Cash on Delivery,A2B,0,5
101989,32,Pizza,487,Coimbatore,Evening,34,UPI,Hotel Aryaas,30,5
101990,42,North Indian,719,Madurai,Evening,17,Credit Card,SS Hyderabad Biryani,20,5
101991,43,Biryani,257,Bangalore,Dinner,43,UPI,Anjappar,30,5
101992,25,Biryani,425,Coimbatore,Dinner,20,UPI,Anjappar,50,5
101993,37,North Indian,607,Coimbatore,Dinner,30,Cash on Delivery,SS Hyderabad Biryani,30,5
101994,25,Biryani,259,Coimbatore,Lunch,39,Cash on Delivery,A2B,30,4
101995,43,North Indian,240,Chennai,Evening,43,UPI,SS Hyderabad Biryani,0,3
101996,39,Biryani,599,Coimbatore,Dinner,40,Credit Card,Anjappar,0,5
101997,57,Pizza,379,Madurai,Dinner,39,Credit Card,SS Hyderabad Biryani,20,4
101998,21,Fast Food,539,Madurai,Dinner,60,UPI,Chinese Wok,0,4
101999,20,North Indian,292,Madurai,Lunch,23,UPI,A2B,20,4
102000,28,Fast Food,387,Coimbatore,Lunch,37,Cash on Delivery,Anjappar,30,4
102001,28,Chinese,487,Madurai,Breakfast,40,Cash on Delivery,Hotel Aryaas,0,4
102002,27,Biryani,295,Chennai,Breakfast,38,Debit Card,Hotel Aryaas,0,5
102003,52,Fast Food,283,Coimbatore,Lunch,29,UPI,A2B,75,5
102004,27,Pizza,446,Madurai,Dinner,39,Cash on Delivery,Saravana Bhavan,30,4
102005,28,South Indian,248,Bangalore,Late Night,39,Wallet,KFC,50,4
102006,43,North Indian,332,Coimbatore,Evening,46,Debit Card,Saravana Bhavan,30,4
102007,33,South Indian,585,Bangalore,Dinner,39,UPI,Saravana Bhavan,50,5
102008,44,Pizza,511,Trichy,Dinner,15,UPI,Burger King,20,5
102009,21,South Indian,573,Bangalore,Late Night,42,Cash on Delivery,Hotel Aryaas,0,4
102010,34,North Indian,502,Madurai,Late Night,30,UPI,Chinese Wok,20,5
102011,19,North Indian,166,Salem,Breakfast,32,UPI,Chinese Wok,30,5
102012,21,Fast Food,272,Madurai,Lunch,23,Cash on Delivery,Chinese Wok,20,4
102013,52,Pizza,332,Bangalore,Breakfast,35,UPI,A2B,50,3
102014,25,Pizza,727,Chennai,Dinner,54,Cash on Delivery,SS Hyderabad Biryani,0,4
102015,35,Biryani,595,Coimbatore,Dinner,45,Credit Card,Saravana Bhavan,0,5
102016,32,Chinese,686,Bangalore,Lunch,22,Credit Card,Saravana Bhavan,50,5
102017,30,Biryani,660,Madurai,Dinner,32,Debit Card,Local Kitchen,0,4
102018,52,Pizza,590,Coimbatore,Evening,44,UPI,Anjappar,30,4
102019,19,Biryani,288,Salem,Late Night,32,Debit Card,Hotel Aryaas,50,4
102020,39,Biryani,420,Chennai,Breakfast,15,Credit Card,Hotel Aryaas,0,5
102021,57,Fast Food,364,Madurai,Lunch,29,Credit Card,Hotel Aryaas,30,4
102022,36,South Indian,342,Coimbatore,Lunch,48,UPI,KFC,100,5
102023,55,Pizza,644,Coimbatore,Breakfast,49,Cash on Delivery,Chinese Wok,30,4
102024,20,North Indian,494,Trichy,Dinner,32,UPI,Chinese Wok,0,4
102025,32,South Indian,372,Coimbatore,Breakfast,31,Credit Card,Hotel Aryaas,0,4
102026,28,Biryani,665,Chennai,Dinner,15,UPI,Anjappar,75,5
102027,42,Chinese,289,Bangalore,Breakfast,33,Wallet,Hotel Aryaas,30,4
102028,59,South Indian,558,Bangalore,Lunch,28,UPI,SS Hyderabad Biryani,0,4
102029,28,South Indian,228,Madurai,Dinner,15,Debit Card,Anjappar,20,4
102030,39,Fast Food,457,Salem,Late Night,24,UPI,Local Kitchen,50,4
102031,26,South Indian,304,Chennai,Evening,21,UPI,A2B,50,3
102032,36,Fast Food,332,Bangalore,Late Night,35,UPI,Saravana Bhavan,30,5
102033,33,Chinese,576,Madurai,Dinner,50,Cash on Delivery,Chinese Wok,50,5
102034,58,South Indian,347,Salem,Evening,32,Debit Card,Anjappar,20,3
102035,37,Pizza,288,Salem,Dinner,37,Cash on Delivery,SS Hyderabad Biryani,30,4
102036,30,South Indian,518,Madurai,Lunch,59,UPI,Anjappar,20,4
102037,23,Fast Food,565,Bangalore,Lunch,15,Wallet,Burger King,20,5
102038,25,Pizza,222,Chennai,Dinner,36,UPI,KFC,50,4
102039,27,South Indian,742,Coimbatore,Evening,45,Debit Card,Saravana Bhavan,50,4
102040,28,Biryani,364,Bangalore,Lunch,37,UPI,Local Kitchen,75,5
102041,48,Chinese,353,Madurai,Breakfast,18,Cash on Delivery,KFC,20,5
102042,36,Fast Food,204,Bangalore,Dinner,53,Cash on Delivery,Dominos,30,4
102043,35,Pizza,527,Madurai,Dinner,42,Credit Card,Dominos,20,3
102044,23,South Indian,301,Coimbatore,Evening,37,UPI,Anjappar,75,4
102045,48,Chinese,378,Madurai,Dinner,20,Debit Card,Chinese Wok,20,5
102046,42,Biryani,543,Chennai,Evening,57,Cash on Delivery,Chinese Wok,50,3
102047,21,Fast Food,378,Chennai,Dinner,40,Debit Card,SS Hyderabad Biryani,75,4
102048,41,North Indian,362,Chennai,Late Night,38,Cash on Delivery,Anjappar,20,4
102049,35,Pizza,420,Trichy,Dinner,40,Credit Card,Hotel Aryaas,0,5
102050,22,Biryani,508,Chennai,Evening,44,Debit Card,Anjappar,0,4
102051,33,Fast Food,600,Trichy,Dinner,35,Credit Card,Hotel Aryaas,75,5
102052,34,Fast Food,227,Chennai,Evening,33,Credit Card,Burger King,50,5
102053,25,Chinese,589,Coimbatore,Dinner,15,Debit Card,Saravana Bhavan,75,5
102054,56,Chinese,561,Salem,Lunch,26,Credit Card,KFC,30,4
102055,47,Chinese,341,Bangalore,Evening,54,Debit Card,SS Hyderabad Biryani,0,4
102056,40,South Indian,490,Chennai,Lunch,26,Wallet,Hotel Aryaas,20,4
102057,33,Pizza,471,Coimbatore,Breakfast,31,UPI,KFC,20,3
102058,32,South Indian,522,Salem,Dinner,22,UPI,Hotel Aryaas,20,4
102059,39,Biryani,455,Coimbatore,Dinner,39,UPI,Saravana Bhavan,0,4
102060,35,South Indian,267,Bangalore,Breakfast,31,Credit Card,Hotel Aryaas,50,4
102061,21,North Indian,510,Coimbatore,Lunch,31,UPI,SS Hyderabad Biryani,20,4
102062,34,Pizza,306,Coimbatore,Evening,26,Debit Card,KFC,30,3
102063,45,South Indian,646,Chennai,Dinner,38,Debit Card,SS Hyderabad Biryani,0,5
102064,33,Chinese,903,Madurai,Lunch,49,Debit Card,A2B,50,4
102065,20,North Indian,417,Madurai,Breakfast,17,Credit Card,Saravana Bhavan,30,5
102066,44,South Indian,275,Chennai,Evening,31,Credit Card,Chinese Wok,75,5
102067,26,Fast Food,341,Madurai,Dinner,32,Credit Card,Local Kitchen,0,4
102068,28,North Indian,656,Trichy,Breakfast,26,Credit Card,Anjappar,100,5
102069,25,Pizza,584,Salem,Lunch,46,Debit Card,Dominos,75,4
102070,30,Fast Food,547,Chennai,Dinner,46,Cash on Delivery,Anjappar,20,4
102071,43,South Indian,694,Coimbatore,Lunch,36,Credit Card,SS Hyderabad Biryani,75,4
102072,35,Fast Food,334,Trichy,Lunch,27,UPI,A2B,20,5
102073,26,Biryani,426,Chennai,Dinner,45,UPI,Burger King,20,4
102074,50,North Indian,359,Chennai,Late Night,31,UPI,Dominos,75,5
102075,50,Fast Food,477,Trichy,Lunch,44,Credit Card,Local Kitchen,50,3
102076,49,Pizza,554,Coimbatore,Evening,58,UPI,Burger King,20,4
102077,27,Biryani,347,Coimbatore,Evening,34,Credit Card,A2B,0,5
102078,33,South Indian,648,Coimbatore,Dinner,36,UPI,Burger King,30,4
102079,59,Biryani,362,Trichy,Breakfast,27,UPI,SS Hyderabad Biryani,75,5
102080,43,Pizza,439,Coimbatore,Dinner,44,Debit Card,Chinese Wok,30,4
102081,19,South Indian,606,Trichy,Dinner,36,Wallet,Saravana Bhavan,0,5
102082,21,Chinese,533,Bangalore,Late Night,21,UPI,Burger King,20,4
102083,33,Biryani,401,Bangalore,Dinner,27,UPI,Local Kitchen,50,5
102084,53,Biryani,518,Coimbatore,Evening,54,UPI,Dominos,75,4
102085,35,Biryani,438,Chennai,Evening,32,UPI,Chinese Wok,100,5
102086,34,Fast Food,472,Bangalore,Evening,23,UPI,Local Kitchen,75,5
102087,23,Chinese,456,Coimbatore,Dinner,36,UPI,Saravana Bhavan,75,5
102088,39,South Indian,245,Salem,Dinner,29,Cash on Delivery,Chinese Wok,0,4
102089,45,South Indian,410,Coimbatore,Dinner,32,Credit Card,Anjappar,75,5
102090,31,South Indian,502,Bangalore,Evening,39,UPI,SS Hyderabad Biryani,100,5
102091,44,Fast Food,843,Coimbatore,Dinner,37,UPI,Anjappar,30,5
102092,57,Fast Food,418,Madurai,Late Night,34,Credit Card,Local Kitchen,30,5
102093,26,Biryani,694,Coimbatore,Late Night,28,Debit Card,SS Hyderabad Biryani,75,5
102094,35,Pizza,351,Chennai,Dinner,16,UPI,Anjappar,30,4
102095,28,South Indian,664,Trichy,Dinner,53,UPI,A2B,75,4
102096,44,Biryani,846,Bangalore,Dinner,53,UPI,Chinese Wok,30,4
102097,36,Biryani,229,Bangalore,Lunch,34,UPI,Anjappar,0,4
102098,38,Pizza,318,Bangalore,Lunch,42,UPI,Burger King,75,4
102099,44,Chinese,434,Madurai,Evening,34,Credit Card,KFC,100,4
102100,31,Chinese,216,Coimbatore,Lunch,26,Debit Card,Saravana Bhavan,100,5
102101,53,Fast Food,340,Chennai,Dinner,35,UPI,SS Hyderabad Biryani,100,4
102102,35,Fast Food,447,Trichy,Dinner,35,Wallet,SS Hyderabad Biryani,30,5
102103,25,North Indian,252,Chennai,Evening,49,Credit Card,KFC,30,4
102104,41,Pizza,245,Madurai,Breakfast,35,Cash on Delivery,Saravana Bhavan,75,4
102105,44,Fast Food,283,Chennai,Breakfast,51,Cash on Delivery,Hotel Aryaas,0,4
102106,29,Pizza,331,Coimbatore,Lunch,32,Cash on Delivery,Saravana Bhavan,0,4
102107,48,Chinese,643,Chennai,Lunch,28,UPI,SS Hyderabad Biryani,0,5
102108,52,Fast Food,377,Bangalore,Late Night,49,UPI,Anjappar,0,4
102109,28,South Indian,526,Bangalore,Lunch,48,UPI,Anjappar,20,3
102110,59,Biryani,399,Chennai,Lunch,35,Credit Card,Chinese Wok,30,4
102111,25,Biryani,375,Coimbatore,Breakfast,37,UPI,Saravana Bhavan,20,5
102112,26,Chinese,514,Salem,Dinner,37,UPI,KFC,75,4
102113,26,Fast Food,430,Coimbatore,Dinner,36,Cash on Delivery,A2B,20,4
102114,51,Pizza,508,Trichy,Lunch,30,Debit Card,Chinese Wok,50,3
102115,39,North Indian,524,Salem,Late Night,58,Wallet,Hotel Aryaas,100,5
102116,25,Biryani,318,Salem,Dinner,30,Credit Card,Hotel Aryaas,50,4
102117,32,South Indian,654,Trichy,Lunch,40,UPI,Local Kitchen,0,5
102118,38,Pizza,690,Coimbatore,Evening,36,UPI,Chinese Wok,0,5
102119,22,Pizza,225,Salem,Evening,15,UPI,Hotel Aryaas,75,5
102120,50,Chinese,569,Trichy,Lunch,35,UPI,A2B,20,4
102121,45,Fast Food,519,Trichy,Dinner,31,Wallet,Chinese Wok,20,5
102122,34,South Indian,238,Chennai,Lunch,28,UPI,Burger King,75,5
102123,58,South Indian,440,Salem,Evening,24,UPI,SS Hyderabad Biryani,50,4
102124,32,North Indian,473,Madurai,Evening,52,UPI,Anjappar,50,4
102125,59,Fast Food,300,Madurai,Evening,23,Cash on Delivery,Hotel Aryaas,50,5
102126,40,North Indian,331,Chennai,Dinner,32,Debit Card,A2B,30,5
102127,38,Fast Food,368,Chennai,Lunch,29,Debit Card,Saravana Bhavan,50,5
102128,25,North Indian,404,Salem,Lunch,23,UPI,Anjappar,50,4
102129,50,Chinese,340,Bangalore,Dinner,42,Credit Card,Dominos,0,4
102130,32,South Indian,341,Coimbatore,Lunch,38,Debit Card,A2B,0,4
102131,25,South Indian,219,Trichy,Breakfast,29,UPI,Burger King,0,5
102132,18,Fast Food,586,Chennai,Evening,25,Debit Card,SS Hyderabad Biryani,75,4
102133,36,Fast Food,367,Coimbatore,Lunch,39,Credit Card,Saravana Bhavan,30,4
102134,35,Biryani,431,Coimbatore,Evening,38,UPI,KFC,100,4
102135,42,Biryani,697,Coimbatore,Lunch,33,UPI,Local Kitchen,50,4
102136,51,Fast Food,274,Coimbatore,Breakfast,48,UPI,A2B,30,4
102137,22,Pizza,376,Chennai,Dinner,50,Credit Card,Chinese Wok,100,4
102138,42,South Indian,512,Chennai,Breakfast,29,Credit Card,Dominos,100,4
102139,26,Biryani,557,Bangalore,Late Night,55,Credit Card,A2B,30,5
102140,48,Pizza,309,Salem,Lunch,31,UPI,Chinese Wok,30,4
102141,45,South Indian,462,Bangalore,Dinner,31,UPI,Local Kitchen,30,3
102142,35,North Indian,285,Coimbatore,Dinner,41,UPI,Chinese Wok,0,5
102143,41,Chinese,300,Chennai,Lunch,37,Debit Card,Burger King,50,5
102144,29,Biryani,273,Trichy,Dinner,34,Cash on Delivery,KFC,75,5
102145,33,South Indian,641,Salem,Dinner,15,Credit Card,SS Hyderabad Biryani,30,5
102146,45,Chinese,369,Coimbatore,Lunch,18,UPI,Burger King,0,5
102147,33,Biryani,706,Coimbatore,Late Night,21,Cash on Delivery,SS Hyderabad Biryani,75,5
102148,30,Biryani,318,Bangalore,Breakfast,34,UPI,SS Hyderabad Biryani,75,5
102149,34,Biryani,519,Madurai,Lunch,29,Credit Card,Chinese Wok,75,3
102150,46,Fast Food,311,Coimbatore,Dinner,30,UPI,Anjappar,0,4
102151,30,South Indian,400,Bangalore,Lunch,31,Debit Card,Hotel Aryaas,0,5
102152,26,South Indian,206,Madurai,Dinner,44,Credit Card,Saravana Bhavan,30,4
102153,41,Biryani,528,Salem,Dinner,42,UPI,Chinese Wok,0,4
102154,45,Chinese,380,Chennai,Late Night,30,Wallet,SS Hyderabad Biryani,50,3
102155,23,South Indian,383,Salem,Evening,31,Credit Card,Local Kitchen,50,5
102156,27,Fast Food,366,Coimbatore,Late Night,25,UPI,SS Hyderabad Biryani,100,5
102157,25,Biryani,483,Madurai,Evening,31,Wallet,Dominos,20,5
102158,30,Biryani,359,Bangalore,Lunch,47,UPI,Saravana Bhavan,50,4
102159,33,Fast Food,445,Coimbatore,Evening,43,Credit Card,Hotel Aryaas,30,4
102160,43,Biryani,315,Madurai,Dinner,38,Credit Card,KFC,0,4
102161,39,Fast Food,585,Coimbatore,Evening,23,Cash on Delivery,Hotel Aryaas,75,5
102162,38,Chinese,344,Chennai,Dinner,33,Debit Card,SS Hyderabad Biryani,0,4
102163,30,South Indian,450,Coimbatore,Evening,30,Cash on Delivery,Saravana Bhavan,0,4
102164,47,Fast Food,708,Bangalore,Evening,32,Debit Card,Dominos,20,5
102165,33,Fast Food,468,Chennai,Late Night,42,UPI,Anjappar,100,5
102166,59,South Indian,538,Salem,Evening,45,Debit Card,Dominos,0,5
102167,38,Pizza,477,Chennai,Lunch,58,Credit Card,Dominos,20,4
102168,24,Chinese,451,Coimbatore,Dinner,25,UPI,SS Hyderabad Biryani,30,4
102169,40,South Indian,413,Chennai,Lunch,46,UPI,Dominos,20,5
102170,29,Fast Food,263,Bangalore,Dinner,33,Debit Card,Local Kitchen,50,5
102171,40,Fast Food,354,Coimbatore,Breakfast,27,Wallet,Hotel Aryaas,20,5
102172,21,Pizza,306,Coimbatore,Lunch,56,Debit Card,Hotel Aryaas,50,4
102173,26,Biryani,386,Chennai,Breakfast,52,Debit Card,Local Kitchen,20,4
102174,48,North Indian,268,Chennai,Breakfast,31,UPI,Saravana Bhavan,0,5
102175,27,Chinese,404,Madurai,Dinner,27,UPI,KFC,30,5
102176,46,Chinese,670,Bangalore,Evening,16,Credit Card,A2B,30,5
102177,28,Biryani,674,Coimbatore,Dinner,47,UPI,A2B,20,4
102178,39,South Indian,514,Chennai,Evening,15,Debit Card,Chinese Wok,20,5
102179,41,South Indian,353,Trichy,Lunch,33,UPI,Dominos,20,4
102180,34,Biryani,404,Chennai,Dinner,25,UPI,Chinese Wok,30,5
102181,29,Fast Food,592,Salem,Dinner,48,UPI,Saravana Bhavan,30,4
102182,27,North Indian,444,Coimbatore,Dinner,52,UPI,A2B,0,4
102183,19,South Indian,812,Coimbatore,Dinner,17,Credit Card,Saravana Bhavan,0,5
102184,29,Fast Food,521,Madurai,Lunch,35,UPI,A2B,20,5
102185,39,Biryani,511,Trichy,Dinner,37,UPI,A2B,20,5
102186,55,Chinese,492,Coimbatore,Evening,31,UPI,Burger King,20,4
102187,49,Chinese,441,Coimbatore,Evening,28,Credit Card,A2B,30,4
102188,43,South Indian,443,Coimbatore,Late Night,50,UPI,Local Kitchen,100,3
102189,44,South Indian,462,Salem,Evening,29,Credit Card,Burger King,30,5
102190,39,South Indian,465,Madurai,Dinner,54,UPI,Dominos,0,4
102191,28,South Indian,268,Chennai,Evening,27,UPI,Chinese Wok,20,3
102192,52,Fast Food,197,Chennai,Breakfast,42,Debit Card,SS Hyderabad Biryani,30,5
102193,40,North Indian,319,Chennai,Evening,42,Credit Card,Chinese Wok,20,5
102194,36,South Indian,371,Chennai,Dinner,27,UPI,Saravana Bhavan,30,4
102195,23,Fast Food,658,Chennai,Evening,16,Cash on Delivery,A2B,30,5
102196,33,South Indian,581,Bangalore,Evening,25,Cash on Delivery,Chinese Wok,50,4
102197,33,Pizza,321,Chennai,Dinner,22,UPI,Local Kitchen,0,5
102198,49,Biryani,381,Coimbatore,Breakfast,42,UPI,Chinese Wok,30,3
102199,35,Fast Food,386,Bangalore,Lunch,30,Credit Card,Local Kitchen,20,5
102200,31,Chinese,847,Coimbatore,Dinner,48,Debit Card,Anjappar,0,4
102201,58,Fast Food,466,Chennai,Late Night,40,Credit Card,KFC,30,3
102202,23,Pizza,821,Chennai,Evening,32,Debit Card,Chinese Wok,50,5
102203,32,Biryani,521,Chennai,Dinner,35,Credit Card,Hotel Aryaas,75,4
102204,20,Pizza,465,Trichy,Lunch,21,Wallet,Burger King,0,4
102205,42,Biryani,211,Bangalore,Lunch,32,Cash on Delivery,Saravana Bhavan,30,4
102206,53,Biryani,414,Chennai,Dinner,35,UPI,Local Kitchen,100,4
102207,28,North Indian,557,Coimbatore,Late Night,30,Credit Card,SS Hyderabad Biryani,50,5
102208,48,South Indian,356,Chennai,Lunch,28,Credit Card,A2B,30,4
102209,29,Fast Food,664,Bangalore,Breakfast,44,Credit Card,Chinese Wok,0,4
102210,53,Fast Food,657,Bangalore,Breakfast,25,Wallet,Dominos,0,4
102211,43,South Indian,242,Coimbatore,Lunch,40,UPI,Dominos,0,5
102212,45,South Indian,239,Coimbatore,Dinner,45,Credit Card,Burger King,50,4
102213,18,North Indian,713,Chennai,Evening,39,Cash on Delivery,KFC,30,4
102214,57,North Indian,325,Madurai,Evening,22,UPI,Anjappar,20,4
102215,42,Chinese,334,Trichy,Dinner,35,Cash on Delivery,Burger King,75,5
102216,29,South Indian,252,Salem,Dinner,43,Debit Card,KFC,75,4
102217,46,South Indian,376,Chennai,Breakfast,31,UPI,Saravana Bhavan,50,5
102218,28,Chinese,374,Madurai,Dinner,25,UPI,Burger King,50,5
102219,49,Biryani,344,Madurai,Late Night,25,UPI,Burger King,0,5
102220,23,Fast Food,729,Salem,Lunch,37,UPI,Chinese Wok,75,4
102221,41,Biryani,712,Chennai,Dinner,31,Credit Card,Saravana Bhavan,0,4
102222,35,Biryani,409,Madurai,Dinner,28,Wallet,Anjappar,75,5
102223,23,Biryani,623,Chennai,Breakfast,15,UPI,Hotel Aryaas,75,5
102224,27,South Indian,465,Bangalore,Lunch,52,UPI,Hotel Aryaas,50,4
102225,18,Pizza,630,Coimbatore,Dinner,31,UPI,Anjappar,50,5
102226,33,South Indian,760,Madurai,Evening,42,Wallet,Local Kitchen,20,4
102227,29,Fast Food,438,Trichy,Evening,47,Credit Card,Local Kitchen,20,4
102228,37,Biryani,156,Coimbatore,Lunch,68,UPI,Saravana Bhavan,30,3
102229,29,South Indian,632,Bangalore,Dinner,41,Debit Card,Anjappar,30,4
102230,29,Fast Food,344,Chennai,Lunch,37,Cash on Delivery,A2B,20,5
102231,42,South Indian,574,Coimbatore,Evening,19,UPI,SS Hyderabad Biryani,75,5
102232,20,North Indian,944,Coimbatore,Evening,15,UPI,KFC,0,4
102233,52,Biryani,437,Chennai,Dinner,15,UPI,Local Kitchen,20,5
102234,48,Biryani,730,Trichy,Breakfast,32,UPI,A2B,20,3
